Gender_Female,Gender_Male,Gender_Not Recorded,Gender_Other ,Age Group_Adult,Age Group_Not Recorded,Age Group_Youth,Ethnicity (4+1)_Asian,Ethnicity (4+1)_Black,Ethnicity (4+1)_Not Recorded,Ethnicity (4+1)_Other ,Ethnicity (4+1)_White,First Arrest Offnece_Assault,First Arrest Offnece_Burglary,First Arrest Offnece_Driving,First Arrest Offnece_Drugs,First Arrest Offnece_Immigration,First Arrest Offnece_Murder,First Arrest Offnece_Offensive Weapons,First Arrest Offnece_Other Offence,First Arrest Offnece_Robbery,First Arrest Offnece_Sexual Offences,First Arrest Offnece_Theft,Domestic Abuse Flag_No,Domestic Abuse Flag_Yes,mean_arrests,Date,Borough
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Greenwich
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Hackney
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Hammersmith and Fulham
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Haringey
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Harrow
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Havering
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Hillingdon
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Hounslow
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Islington
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Kensington and Chelsea
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Kingston
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Lambeth
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Lewisham
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Merton
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Newham
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Redbridge
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Richmond
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Southwark
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Sutton
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Tower Hamlets
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Waltham Forest
86,152,0,0,149,8,81,52,58,28,38,62,36,16,15,20,16,19,20,37,17,18,24,169,69,36.52832353,2021-10-01,Wandsworth
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Barking and Dagenham
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Barnet
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Bexley
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Brent
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Bromley
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Camden
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Westminster
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Croydon
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Ealing
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Enfield
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Greenwich
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Hackney
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Hammersmith and Fulham
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Haringey
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Harrow
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Havering
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Hillingdon
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Hounslow
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Islington
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Kensington and Chelsea
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Kingston
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Lambeth
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Lewisham
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Merton
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Newham
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Redbridge
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Richmond
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Southwark
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Sutton
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Tower Hamlets
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Waltham Forest
86,140,0,0,144,6,76,46,61,25,35,59,33,19,13,18,12,25,15,38,16,15,22,163,63,40.52471239,2021-11-01,Wandsworth
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Barking and Dagenham
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Barnet
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Bexley
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Brent
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Bromley
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Camden
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Westminster
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Croydon
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Ealing
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Enfield
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Greenwich
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Hackney
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Hammersmith and Fulham
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Haringey
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Harrow
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Havering
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Hillingdon
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Hounslow
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Islington
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Kensington and Chelsea
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Kingston
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Lambeth
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Lewisham
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Merton
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Newham
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Redbridge
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Richmond
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Southwark
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Sutton
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Tower Hamlets
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Waltham Forest
83,141,0,0,145,4,75,50,58,23,31,62,36,16,11,19,12,24,20,33,17,15,21,156,68,40.49309821,2021-12-01,Wandsworth
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Barking and Dagenham
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Barnet
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Bexley
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Brent
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Bromley
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Camden
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Westminster
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Croydon
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Ealing
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Enfield
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Greenwich
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Hackney
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Hammersmith and Fulham
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Haringey
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Harrow
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Havering
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Hillingdon
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Hounslow
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Islington
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Kensington and Chelsea
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Kingston
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Lambeth
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Lewisham
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Merton
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Newham
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Redbridge
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Richmond
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Southwark
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Sutton
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Tower Hamlets
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Waltham Forest
88,145,1,0,152,7,75,45,65,27,35,62,33,16,14,21,12,22,17,37,18,21,23,164,70,37.98594444,2022-01-01,Wandsworth
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Barking and Dagenham
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Barnet
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Bexley
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Brent
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Bromley
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Camden
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Westminster
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Croydon
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Ealing
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Enfield
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Greenwich
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Hackney
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Hammersmith and Fulham
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Haringey
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Harrow
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Havering
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Hillingdon
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Hounslow
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Islington
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Kensington and Chelsea
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Kingston
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Lambeth
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Lewisham
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Merton
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Newham
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Redbridge
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Richmond
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Southwark
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Sutton
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Tower Hamlets
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Waltham Forest
83,141,0,0,139,6,79,42,58,29,34,61,37,15,14,16,9,23,19,35,17,20,19,165,59,40.50232589,2022-02-01,Wandsworth
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Barking and Dagenham
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Barnet
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Bexley
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Brent
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Bromley
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Camden
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Westminster
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Croydon
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Ealing
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Enfield
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Greenwich
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Hackney
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Hammersmith and Fulham
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Haringey
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Harrow
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Havering
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Hillingdon
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Hounslow
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Islington
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Kensington and Chelsea
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Kingston
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Lambeth
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Lewisham
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Merton
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Newham
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Redbridge
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Richmond
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Southwark
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Sutton
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Tower Hamlets
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Waltham Forest
90,146,0,0,144,5,87,45,59,28,40,64,36,17,14,20,12,24,17,38,19,18,21,167,69,36.2274322,2022-03-01,Wandsworth
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Barking and Dagenham
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Barnet
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Bexley
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Brent
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Bromley
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Camden
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Westminster
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Croydon
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Ealing
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Enfield
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Greenwich
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Hackney
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Hammersmith and Fulham
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Haringey
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Harrow
92,143,0,0,148,8,79,50,61,28,37,59,39,20,13,19,10,19,18,40,15,18,24,170,65,38.30008936,2022-04-01,Havering
