Date,Borough,Abstraction Type_Aid,Abstraction Type_CAD,Abstraction Type_Court,Abstraction Type_Custody,Abstraction Type_Local Aid,Abstraction Type_Not Abstracted,Abstraction Type_Staffing Up,Abstraction Type_Training
2020-02-01,Redbridge,0.0,870.0,2355.0,0.0,12840.0,475395.0,3060.0,26040.0
2020-02-01,Richmond,2580.0,0.0,1920.0,0.0,600.0,310155.0,0.0,13350.0
2020-02-01,Southwark,1560.0,0.0,6360.0,0.0,13380.0,526825.0,0.0,14910.0
2020-02-01,Sutton,0.0,0.0,1680.0,0.0,0.0,364763.0,0.0,33900.0
2020-02-01,Tower Hamlets,480.0,0.0,4260.0,0.0,0.0,370425.0,0.0,40305.0
2020-02-01,Waltham Forest,0.0,0.0,3840.0,0.0,0.0,422686.0,0.0,20970.0
2020-02-01,Wandsworth,480.0,0.0,1320.0,0.0,6960.0,364505.0,0.0,23760.0
2020-02-01,Westminster,1080.0,0.0,3480.0,0.0,2760.0,449114.0,0.0,16635.0
2020-03-01,Barking And Dagenham,4320.0,0.0,0.0,0.0,0.0,29625.0,8910.0,900.0
2020-03-01,Barnet,2700.0,0.0,0.0,0.0,0.0,32880.0,6060.0,540.0
2020-03-01,Bexley,540.0,0.0,0.0,0.0,0.0,33420.0,0.0,0.0
2020-03-01,Brent,1080.0,0.0,0.0,0.0,1680.0,30105.0,8220.0,0.0
2020-03-01,Bromley,2340.0,0.0,0.0,0.0,6240.0,47520.0,2700.0,0.0
2020-03-01,Camden,0.0,0.0,540.0,0.0,0.0,49878.0,540.0,0.0
2020-03-01,Croydon,4860.0,0.0,0.0,0.0,0.0,52215.0,540.0,780.0
2020-03-01,Ealing,0.0,0.0,0.0,0.0,0.0,38530.0,0.0,1080.0
2020-03-01,Enfield,3180.0,0.0,0.0,0.0,4320.0,48480.0,540.0,1020.0
2020-03-01,Greenwich,540.0,0.0,0.0,0.0,3360.0,36780.0,0.0,0.0
2020-03-01,Hackney,0.0,0.0,0.0,0.0,0.0,30960.0,5400.0,0.0
2020-03-01,Hammersmith And Fulham,0.0,0.0,0.0,0.0,0.0,27630.0,540.0,0.0
2020-03-01,Haringey,2160.0,0.0,0.0,0.0,2700.0,34440.0,0.0,1110.0
2020-03-01,Harrow,0.0,0.0,0.0,0.0,1620.0,28620.0,6060.0,0.0
2020-03-01,Havering,0.0,0.0,0.0,0.0,0.0,30705.0,1740.0,360.0
2020-03-01,Hillingdon,0.0,0.0,0.0,0.0,0.0,32940.0,0.0,1080.0
2020-03-01,Hounslow,2160.0,0.0,0.0,0.0,0.0,35175.0,0.0,0.0
2020-03-01,Islington,1080.0,0.0,0.0,0.0,0.0,40013.0,0.0,540.0
2020-03-01,Kensington And Chelsea,0.0,0.0,0.0,0.0,0.0,26160.0,0.0,0.0
2020-03-01,Kingston,1380.0,0.0,0.0,0.0,0.0,32490.0,1620.0,480.0
2020-03-01,Lambeth,1590.0,0.0,0.0,0.0,0.0,39330.0,1080.0,0.0
2020-03-01,Lewisham,1680.0,0.0,0.0,0.0,0.0,33780.0,0.0,2700.0
2020-03-01,Merton,0.0,0.0,240.0,0.0,0.0,34920.0,0.0,1080.0
2020-03-01,Newham,1620.0,0.0,0.0,0.0,3840.0,31500.0,0.0,120.0
2020-03-01,Redbridge,1080.0,540.0,0.0,0.0,0.0,46780.0,3780.0,0.0
2020-03-01,Richmond,0.0,0.0,0.0,0.0,0.0,33900.0,0.0,480.0
2020-03-01,Southwark,1080.0,0.0,0.0,0.0,0.0,51386.0,0.0,270.0
2020-03-01,Sutton,540.0,0.0,0.0,0.0,0.0,31710.0,2700.0,1620.0
2020-03-01,Tower Hamlets,0.0,0.0,540.0,0.0,600.0,24540.0,1620.0,0.0
2020-03-01,Waltham Forest,0.0,1440.0,0.0,0.0,0.0,47040.0,0.0,540.0
2020-03-01,Wandsworth,0.0,0.0,0.0,0.0,0.0,38025.0,0.0,0.0
2020-03-01,Westminster,2040.0,0.0,0.0,0.0,0.0,46860.0,0.0,180.0
2020-04-01,Barking And Dagenham,0.0,0.0,0.0,0.0,0.0,368414.0,540.0,2880.0
2020-04-01,Barnet,540.0,0.0,1620.0,0.0,14580.0,460277.0,8940.0,4320.0
2020-04-01,Bexley,2760.0,0.0,0.0,0.0,600.0,418849.0,0.0,4530.0
2020-04-01,Brent,3840.0,0.0,420.0,1620.0,61230.0,491580.0,4500.0,540.0
2020-04-01,Bromley,14970.0,0.0,1080.0,0.0,20280.0,438660.0,7020.0,2400.0
2020-04-01,Camden,1140.0,0.0,2700.0,0.0,1320.0,549934.0,1020.0,9810.0
2020-04-01,Croydon,23910.0,0.0,1080.0,0.0,4860.0,611938.0,18180.0,4380.0
2020-04-01,Ealing,13200.0,0.0,0.0,0.0,8640.0,531751.0,0.0,1560.0
2020-04-01,Enfield,2160.0,0.0,0.0,0.0,41820.0,513250.0,0.0,5400.0
2020-04-01,Greenwich,7260.0,0.0,0.0,0.0,0.0,364856.0,600.0,4140.0
2020-04-01,Hackney,5460.0,0.0,0.0,0.0,11790.0,433330.0,6660.0,10440.0
2020-04-01,Hammersmith And Fulham,540.0,0.0,0.0,0.0,8400.0,296325.0,0.0,1680.0
2020-04-01,Haringey,3720.0,0.0,480.0,0.0,38880.0,474396.0,0.0,11940.0
2020-04-01,Harrow,540.0,0.0,0.0,0.0,12240.0,417930.0,1080.0,2700.0
2020-04-01,Havering,0.0,0.0,600.0,0.0,0.0,362215.0,2640.0,4740.0
2020-04-01,Hillingdon,1920.0,0.0,600.0,0.0,7260.0,369315.0,0.0,5880.0
2020-04-01,Hounslow,3360.0,0.0,0.0,0.0,6360.0,395668.0,0.0,480.0
2020-04-01,Islington,2340.0,0.0,1680.0,0.0,7500.0,548405.0,1560.0,6000.0
2020-04-01,Kensington And Chelsea,1050.0,0.0,540.0,0.0,0.0,349105.0,0.0,2640.0
2020-04-01,Kingston,5820.0,0.0,1080.0,0.0,2940.0,296805.0,2460.0,6780.0
2020-04-01,Lambeth,28170.0,0.0,2160.0,540.0,2295.0,452069.0,1020.0,5700.0
2020-04-01,Lewisham,8925.0,540.0,2700.0,0.0,540.0,432390.0,0.0,25800.0
2020-04-01,Merton,8910.0,0.0,1440.0,0.0,960.0,437325.0,2220.0,1800.0
2020-04-01,Newham,12870.0,5940.0,0.0,0.0,6840.0,493483.0,0.0,2880.0
2020-04-01,Redbridge,0.0,0.0,5820.0,0.0,5940.0,527703.0,5940.0,7740.0
2020-04-01,Richmond,2160.0,0.0,0.0,0.0,2700.0,347674.0,2280.0,1500.0
2020-04-01,Southwark,9870.0,0.0,0.0,0.0,16260.0,499535.0,3210.0,4440.0
2020-04-01,Sutton,9300.0,0.0,960.0,0.0,0.0,421255.0,2700.0,9960.0
2020-04-01,Tower Hamlets,0.0,0.0,0.0,0.0,13230.0,371575.0,1560.0,14970.0
2020-04-01,Waltham Forest,6720.0,7830.0,1980.0,900.0,0.0,440959.0,0.0,4860.0
2020-04-01,Wandsworth,2760.0,0.0,0.0,0.0,2280.0,418755.0,0.0,4440.0
2020-04-01,Westminster,6240.0,0.0,0.0,0.0,660.0,513617.0,0.0,3180.0
2020-05-01,Barking And Dagenham,4830.0,0.0,0.0,0.0,3780.0,391500.0,5940.0,2160.0
2020-05-01,Barnet,29460.0,0.0,6390.0,0.0,16980.0,529599.0,3420.0,10260.0
2020-05-01,Bexley,63510.0,0.0,540.0,0.0,5700.0,363900.0,0.0,2580.0
2020-05-01,Brent,23970.0,0.0,840.0,0.0,48090.0,506900.0,600.0,8520.0
2020-05-01,Bromley,15900.0,0.0,1080.0,0.0,15240.0,478955.0,8640.0,6840.0
2020-05-01,Camden,4320.0,0.0,480.0,0.0,8940.0,541894.0,540.0,10080.0
2020-05-01,Croydon,30270.0,0.0,0.0,0.0,23460.0,596505.0,2100.0,6030.0
2020-05-01,Ealing,3360.0,0.0,1080.0,720.0,48690.0,507960.0,1140.0,3000.0
2020-05-01,Enfield,37380.0,1080.0,2340.0,0.0,15660.0,512292.0,0.0,12840.0
2020-05-01,Greenwich,60390.0,0.0,420.0,0.0,10850.0,324449.0,0.0,2160.0
2020-05-01,Hackney,24720.0,0.0,1800.0,0.0,7800.0,465525.0,540.0,1920.0
2020-05-01,Hammersmith And Fulham,480.0,0.0,0.0,0.0,540.0,333630.0,0.0,1440.0
2020-05-01,Haringey,17460.0,0.0,1560.0,0.0,8640.0,527438.0,600.0,14940.0
2020-05-01,Harrow,39000.0,0.0,0.0,0.0,21180.0,384335.0,0.0,11340.0
2020-05-01,Havering,5820.0,540.0,0.0,0.0,12300.0,377100.0,1620.0,7500.0
2020-05-01,Hillingdon,2790.0,0.0,0.0,0.0,6060.0,401145.0,0.0,4440.0
2020-05-01,Hounslow,0.0,0.0,0.0,0.0,16920.0,370389.0,0.0,1260.0
2020-05-01,Islington,0.0,0.0,0.0,0.0,14280.0,575150.0,540.0,12720.0
2020-05-01,Kensington And Chelsea,0.0,1200.0,0.0,0.0,120.0,403140.0,0.0,4860.0
2020-05-01,Kingston,53400.0,0.0,1080.0,0.0,5340.0,241455.0,0.0,720.0
2020-05-01,Lambeth,38640.0,720.0,6480.0,0.0,10770.0,447014.0,1020.0,12225.0
2020-05-01,Lewisham,43245.0,0.0,0.0,0.0,0.0,393984.0,5940.0,24120.0
2020-05-01,Merton,52620.0,0.0,1080.0,0.0,540.0,437040.0,0.0,1380.0
2020-05-01,Newham,87720.0,10500.0,0.0,0.0,7770.0,397740.0,0.0,9360.0
2020-05-01,Redbridge,16470.0,0.0,2910.0,0.0,37710.0,532185.0,2160.0,3360.0
2020-05-01,Richmond,75420.0,0.0,840.0,0.0,2460.0,305180.0,0.0,2100.0
2020-05-01,Southwark,38040.0,1980.0,1620.0,0.0,12300.0,451019.0,0.0,9120.0
2020-05-01,Sutton,9960.0,0.0,0.0,0.0,12240.0,399410.0,1080.0,1770.0
2020-05-01,Tower Hamlets,8460.0,0.0,720.0,0.0,12660.0,382590.0,3420.0,13320.0
2020-05-01,Waltham Forest,62835.0,7260.0,0.0,0.0,2580.0,379085.0,0.0,12210.0
2020-05-01,Wandsworth,44820.0,0.0,0.0,0.0,5400.0,362432.0,0.0,6900.0
2020-05-01,Westminster,3720.0,0.0,1080.0,0.0,480.0,486677.0,0.0,2160.0
2020-06-01,Barking And Dagenham,9720.0,540.0,450.0,0.0,79230.0,367946.0,3300.0,60.0
2020-06-01,Barnet,9540.0,0.0,2700.0,0.0,14880.0,542735.0,1140.0,17580.0
2020-06-01,Bexley,26760.0,540.0,120.0,0.0,8460.0,430785.0,2220.0,1260.0
2020-06-01,Brent,21900.0,0.0,0.0,0.0,163680.0,435740.0,540.0,4740.0
2020-06-01,Bromley,32160.0,0.0,1050.0,0.0,47160.0,515741.0,6120.0,6450.0
2020-06-01,Camden,3960.0,0.0,2160.0,0.0,16050.0,529640.0,900.0,4200.0
2020-06-01,Croydon,38025.0,0.0,540.0,540.0,38100.0,683430.0,4920.0,6060.0
2020-06-01,Ealing,9330.0,0.0,2040.0,0.0,15480.0,577296.0,1080.0,6540.0
2020-06-01,Enfield,18630.0,0.0,0.0,0.0,46140.0,556448.0,6840.0,9120.0
2020-06-01,Greenwich,42540.0,540.0,2160.0,540.0,10650.0,342745.0,1200.0,3780.0
2020-06-01,Hackney,9660.0,0.0,480.0,0.0,13140.0,455195.0,5580.0,1740.0
2020-06-01,Hammersmith And Fulham,11940.0,0.0,0.0,0.0,3300.0,347205.0,0.0,13710.0
2020-06-01,Haringey,10200.0,0.0,420.0,0.0,18720.0,530803.0,2700.0,5400.0
2020-06-01,Harrow,15180.0,0.0,1560.0,0.0,63330.0,403504.0,540.0,11910.0
2020-06-01,Havering,8130.0,540.0,0.0,0.0,81525.0,309165.0,7320.0,3300.0
2020-06-01,Hillingdon,10920.0,0.0,0.0,0.0,28560.0,400073.0,540.0,1080.0
2020-06-01,Hounslow,2160.0,0.0,2220.0,0.0,42240.0,379542.0,0.0,2688.0
2020-06-01,Islington,10350.0,0.0,2520.0,0.0,20160.0,545776.0,0.0,8160.0
2020-06-01,Kensington And Chelsea,12300.0,0.0,1080.0,0.0,30.0,430108.0,600.0,8178.0
2020-06-01,Kingston,12210.0,1140.0,660.0,0.0,17040.0,286710.0,600.0,1140.0
2020-06-01,Lambeth,16935.0,540.0,6990.0,0.0,6960.0,496718.0,1200.0,3660.0
2020-06-01,Lewisham,36085.0,0.0,1740.0,0.0,8760.0,547157.0,2100.0,10980.0
2020-06-01,Merton,4200.0,0.0,420.0,0.0,14430.0,470585.0,3330.0,2880.0
2020-06-01,Newham,2820.0,9720.0,0.0,0.0,6180.0,493186.0,1080.0,480.0
2020-06-01,Redbridge,8700.0,1620.0,1020.0,300.0,87930.0,452436.0,8100.0,8955.0
2020-06-01,Richmond,13740.0,0.0,0.0,0.0,33540.0,348582.0,1860.0,4080.0
2020-06-01,Southwark,25500.0,480.0,3480.0,0.0,17400.0,486649.0,2040.0,7500.0
2020-06-01,Sutton,12780.0,0.0,1560.0,0.0,2700.0,447481.0,3060.0,8250.0
2020-06-01,Tower Hamlets,1020.0,0.0,2580.0,0.0,2220.0,398672.0,8400.0,5610.0
2020-06-01,Waltham Forest,7200.0,540.0,0.0,0.0,6900.0,480354.0,1080.0,4590.0
2020-06-01,Wandsworth,13680.0,0.0,0.0,0.0,13020.0,446220.0,1050.0,5940.0
2020-06-01,Westminster,9855.0,0.0,3390.0,0.0,6900.0,456855.0,0.0,18570.0
2020-07-01,Barking And Dagenham,2400.0,0.0,0.0,0.0,96360.0,316185.0,1500.0,7950.0
2020-07-01,Barnet,12240.0,0.0,3780.0,0.0,18060.0,552718.0,0.0,27330.0
2020-07-01,Bexley,2700.0,0.0,1680.0,720.0,7560.0,439201.0,3300.0,8220.0
2020-07-01,Brent,7920.0,0.0,0.0,0.0,124980.0,455629.0,1680.0,7755.0
2020-07-01,Bromley,54120.0,0.0,3000.0,0.0,31500.0,567700.0,1680.0,20280.0
2020-07-01,Camden,9540.0,0.0,2820.0,0.0,9060.0,520881.0,3420.0,16860.0
2020-07-01,Croydon,56910.0,0.0,2700.0,0.0,16080.0,751408.0,1680.0,27840.0
2020-07-01,Ealing,10620.0,0.0,2100.0,0.0,25800.0,565955.0,0.0,11910.0
2020-07-01,Enfield,59760.0,0.0,3420.0,0.0,24390.0,565505.0,1200.0,31140.0
2020-07-01,Greenwich,1980.0,1080.0,1980.0,0.0,20010.0,404595.0,1620.0,13020.0
2020-07-01,Hackney,11610.0,0.0,1140.0,0.0,44040.0,485595.0,6000.0,11700.0
2020-07-01,Hammersmith And Fulham,8700.0,0.0,4770.0,0.0,7500.0,339772.0,0.0,13170.0
2020-07-01,Haringey,22500.0,0.0,2100.0,0.0,6990.0,494641.0,1080.0,28440.0
2020-07-01,Harrow,9840.0,0.0,1020.0,0.0,17430.0,432225.0,0.0,6540.0
2020-07-01,Havering,5040.0,0.0,3060.0,0.0,90150.0,324239.0,0.0,10800.0
2020-07-01,Hillingdon,10560.0,0.0,540.0,0.0,19740.0,416055.0,0.0,1770.0
2020-07-01,Hounslow,1620.0,0.0,3360.0,0.0,3000.0,418627.0,0.0,3840.0
2020-07-01,Islington,9120.0,0.0,0.0,0.0,27180.0,534716.0,2220.0,22350.0
2020-07-01,Kensington And Chelsea,1620.0,0.0,2385.0,0.0,16800.0,374708.0,0.0,14610.0
2020-07-01,Kingston,7860.0,0.0,0.0,0.0,20760.0,277635.0,1920.0,20880.0
2020-07-01,Lambeth,11820.0,1080.0,10710.0,0.0,20280.0,465907.0,5340.0,8700.0
2020-07-01,Lewisham,6480.0,0.0,4050.0,0.0,4560.0,430092.0,2100.0,16290.0
2020-07-01,Merton,23520.0,0.0,540.0,0.0,8100.0,440435.0,3060.0,26280.0
2020-07-01,Newham,0.0,9780.0,2580.0,0.0,22410.0,455654.0,0.0,10680.0
2020-07-01,Redbridge,9240.0,540.0,3450.0,0.0,76076.0,462342.0,1080.0,21750.0
2020-07-01,Richmond,18240.0,0.0,540.0,0.0,7800.0,335511.0,2940.0,17085.0
2020-07-01,Southwark,2100.0,1170.0,960.0,0.0,22140.0,501616.0,2760.0,9960.0
2020-07-01,Sutton,15480.0,0.0,2340.0,0.0,28200.0,444651.0,1080.0,11790.0
2020-07-01,Tower Hamlets,14820.0,0.0,3840.0,0.0,10080.0,458170.0,6540.0,2520.0
2020-07-01,Waltham Forest,1680.0,1140.0,1680.0,0.0,5220.0,483381.0,0.0,3390.0
2020-07-01,Wandsworth,9360.0,0.0,270.0,0.0,49950.0,378061.0,420.0,29820.0
2020-07-01,Westminster,6780.0,0.0,1740.0,0.0,0.0,468511.0,0.0,13680.0
2020-08-01,Barking And Dagenham,15060.0,0.0,1050.0,0.0,0.0,358680.0,0.0,9870.0
2020-08-01,Barnet,11760.0,0.0,3300.0,0.0,2820.0,484937.0,540.0,12420.0
2020-08-01,Bexley,3180.0,0.0,1140.0,2880.0,2040.0,405315.0,0.0,8520.0
2020-08-01,Brent,20700.0,1080.0,3660.0,0.0,38130.0,445419.0,540.0,9060.0
2020-08-01,Bromley,60900.0,540.0,180.0,0.0,8820.0,469957.0,0.0,39255.0
2020-08-01,Camden,10320.0,0.0,2100.0,0.0,27330.0,447900.0,0.0,7320.0
2020-08-01,Croydon,89310.0,0.0,2160.0,0.0,19440.0,596982.0,540.0,15240.0
2020-08-01,Ealing,72570.0,0.0,2640.0,0.0,11985.0,457541.0,0.0,4260.0
2020-08-01,Enfield,54240.0,540.0,420.0,0.0,57540.0,493132.0,540.0,33270.0
2020-08-01,Greenwich,9720.0,540.0,1080.0,0.0,10800.0,378170.0,2160.0,11520.0
2020-08-01,Hackney,19620.0,0.0,2460.0,0.0,8970.0,503725.0,2220.0,22380.0
2020-08-01,Hammersmith And Fulham,35850.0,0.0,540.0,0.0,8490.0,309450.0,480.0,3840.0
2020-08-01,Haringey,33240.0,540.0,480.0,0.0,41250.0,411925.0,540.0,19080.0
2020-08-01,Harrow,21180.0,0.0,1080.0,0.0,10920.0,407290.0,540.0,8220.0
2020-08-01,Havering,17460.0,480.0,960.0,0.0,5010.0,334178.0,180.0,3420.0
2020-08-01,Hillingdon,22140.0,0.0,0.0,0.0,16680.0,346935.0,0.0,2700.0
2020-08-01,Hounslow,18480.0,0.0,1020.0,0.0,11640.0,334976.0,0.0,7440.0
2020-08-01,Islington,16530.0,0.0,540.0,0.0,28740.0,453465.0,300.0,7170.0
2020-08-01,Kensington And Chelsea,40980.0,0.0,1140.0,0.0,5160.0,296030.0,960.0,11130.0
2020-08-01,Kingston,22140.0,0.0,6060.0,0.0,9090.0,252630.0,2820.0,15060.0
2020-08-01,Lambeth,24720.0,0.0,2460.0,0.0,11055.0,432899.0,0.0,21015.0
2020-08-01,Lewisham,25320.0,540.0,2160.0,0.0,12480.0,360523.0,2700.0,19620.0
2020-08-01,Merton,21660.0,0.0,3420.0,0.0,11460.0,396420.0,6300.0,540.0
2020-08-01,Newham,3660.0,9720.0,3960.0,0.0,14400.0,431013.0,0.0,14280.0
2020-08-01,Redbridge,31740.0,3240.0,0.0,0.0,12540.0,463650.0,0.0,2010.0
2020-08-01,Richmond,28890.0,0.0,1140.0,0.0,17460.0,257058.0,7020.0,4830.0
2020-08-01,Southwark,12900.0,0.0,4800.0,0.0,15060.0,452432.0,1020.0,16620.0
2020-08-01,Sutton,35970.0,0.0,1020.0,0.0,1800.0,392756.0,0.0,8520.0
2020-08-01,Tower Hamlets,9900.0,0.0,540.0,0.0,0.0,402040.0,1560.0,11580.0
2020-08-01,Waltham Forest,6000.0,3300.0,0.0,0.0,2400.0,487306.0,0.0,8220.0
2020-08-01,Wandsworth,37980.0,0.0,810.0,0.0,18900.0,375690.0,540.0,7860.0
2020-08-01,Westminster,35070.0,0.0,2880.0,0.0,600.0,365496.0,480.0,5640.0
2020-09-01,Barking And Dagenham,6180.0,0.0,1620.0,0.0,53670.0,336420.0,1680.0,1740.0
2020-09-01,Barnet,23340.0,0.0,4380.0,0.0,109680.0,446202.0,600.0,19020.0
2020-09-01,Bexley,13020.0,0.0,10980.0,0.0,22980.0,402851.0,1080.0,2820.0
2020-09-01,Brent,28800.0,300.0,4110.0,0.0,64260.0,502021.0,2040.0,16560.0
2020-09-01,Bromley,72840.0,0.0,540.0,0.0,15720.0,464055.0,5940.0,17760.0
2020-09-01,Camden,25200.0,0.0,1620.0,0.0,26520.0,427860.0,1080.0,14010.0
2020-09-01,Croydon,74819.0,0.0,780.0,0.0,9960.0,641068.0,8580.0,33240.0
2020-09-01,Ealing,18763.0,0.0,4470.0,0.0,4140.0,575374.0,1080.0,7740.0
2020-09-01,Enfield,33720.0,0.0,1740.0,0.0,30840.0,520410.0,3360.0,7620.0
2020-09-01,Greenwich,28760.0,0.0,1620.0,0.0,15720.0,363413.0,0.0,6960.0
2020-09-01,Hackney,16920.0,0.0,1080.0,0.0,37710.0,474442.0,13560.0,9480.0
2020-09-01,Hammersmith And Fulham,20640.0,0.0,2760.0,0.0,0.0,302241.0,6480.0,12660.0
2020-09-01,Haringey,38280.0,0.0,660.0,0.0,10620.0,453327.0,4860.0,23769.0
2020-09-01,Harrow,20310.0,0.0,1080.0,0.0,42660.0,373797.0,2340.0,9420.0
2020-09-01,Havering,12540.0,0.0,660.0,0.0,67500.0,317265.0,3300.0,5580.0
2020-09-01,Hillingdon,8940.0,0.0,4500.0,0.0,31230.0,398533.0,2700.0,9240.0
2020-09-01,Hounslow,3420.0,0.0,2160.0,0.0,11340.0,350493.0,1620.0,29280.0
2020-09-01,Islington,10680.0,0.0,1230.0,540.0,33675.0,487836.0,1080.0,26550.0
2020-09-01,Kensington And Chelsea,11940.0,0.0,9360.0,0.0,9330.0,360806.0,1980.0,1620.0
2020-09-01,Kingston,16800.0,0.0,2280.0,0.0,22470.0,265340.0,2700.0,19560.0
2020-09-01,Lambeth,20370.0,1080.0,6420.0,0.0,16320.0,410361.0,1680.0,16800.0
2020-09-01,Lewisham,21787.0,0.0,5460.0,0.0,11910.0,381504.0,6480.0,4440.0
2020-09-01,Merton,18180.0,0.0,1050.0,0.0,3720.0,411531.0,3660.0,10770.0
2020-09-01,Newham,8640.0,8040.0,1650.0,0.0,0.0,459705.0,1620.0,4980.0
2020-09-01,Redbridge,8010.0,2160.0,2670.0,0.0,100950.0,407955.0,540.0,1620.0
2020-09-01,Richmond,18300.0,0.0,540.0,0.0,5040.0,307102.0,5580.0,8340.0
2020-09-01,Southwark,19800.0,540.0,4680.0,0.0,28920.0,460645.0,3780.0,14160.0
2020-09-01,Sutton,21930.0,0.0,1320.0,0.0,13980.0,445641.0,3240.0,19020.0
2020-09-01,Tower Hamlets,10020.0,0.0,0.0,0.0,33195.0,410346.0,13200.0,9660.0
2020-09-01,Waltham Forest,18420.0,2160.0,1560.0,0.0,0.0,495385.0,2640.0,9060.0
2020-09-01,Wandsworth,16140.0,0.0,1680.0,0.0,2460.0,392235.0,3240.0,9300.0
2020-09-01,Westminster,21420.0,0.0,3540.0,0.0,2790.0,395826.0,3120.0,10710.0
2020-10-01,Barking And Dagenham,2760.0,0.0,3120.0,0.0,118950.0,298362.0,0.0,16650.0
2020-10-01,Barnet,9420.0,0.0,3720.0,0.0,52560.0,486102.0,0.0,36030.0
2020-10-01,Bexley,1680.0,0.0,600.0,0.0,38040.0,375423.0,0.0,11400.0
2020-10-01,Brent,10110.0,0.0,6780.0,0.0,57870.0,578612.0,0.0,11820.0
2020-10-01,Bromley,44280.0,0.0,540.0,0.0,40890.0,520352.0,3960.0,26880.0
2020-10-01,Camden,0.0,0.0,3300.0,0.0,17700.0,466455.0,1200.0,29715.0
2020-10-01,Croydon,27838.0,0.0,4260.0,0.0,56640.0,707046.0,18450.0,51720.0
2020-10-01,Ealing,6420.0,0.0,7530.0,0.0,21360.0,616627.0,0.0,32460.0
2020-10-01,Enfield,23670.0,0.0,1815.0,0.0,10590.0,573839.0,2280.0,16950.0
2020-10-01,Greenwich,3420.0,0.0,540.0,0.0,39990.0,381109.0,0.0,20160.0
2020-10-01,Hackney,2940.0,0.0,1500.0,0.0,86580.0,480817.0,0.0,18840.0
2020-10-01,Hammersmith And Fulham,480.0,0.0,3960.0,0.0,51150.0,295032.0,0.0,18840.0
2020-10-01,Haringey,22800.0,0.0,3630.0,0.0,20496.0,472716.0,1078.0,23805.0
2020-10-01,Harrow,9360.0,0.0,1680.0,0.0,49680.0,417117.0,0.0,14460.0
2020-10-01,Havering,7020.0,4560.0,3657.0,0.0,126210.0,248363.0,900.0,20820.0
2020-10-01,Hillingdon,3600.0,0.0,4050.0,0.0,84270.0,392030.0,7290.0,26910.0
2020-10-01,Hounslow,0.0,0.0,3285.0,0.0,66030.0,383093.0,0.0,25320.0
2020-10-01,Islington,540.0,0.0,2100.0,0.0,36480.0,507210.0,1140.0,39990.0
2020-10-01,Kensington And Chelsea,3810.0,0.0,5220.0,0.0,4050.0,372412.0,0.0,12690.0
2020-10-01,Kingston,480.0,0.0,4380.0,0.0,9720.0,303465.0,1320.0,32610.0
2020-10-01,Lambeth,5400.0,3180.0,15900.0,0.0,50749.0,534077.0,1680.0,23550.0
2020-10-01,Lewisham,3480.0,1080.0,3450.0,0.0,65550.0,397803.0,0.0,8160.0
2020-10-01,Merton,0.0,0.0,540.0,0.0,20790.0,441984.0,3810.0,21120.0
2020-10-01,Newham,0.0,8850.0,2220.0,0.0,0.0,520346.0,0.0,22283.0
2020-10-01,Redbridge,3000.0,12390.0,1560.0,0.0,124380.0,386765.0,0.0,33030.0
2020-10-01,Richmond,0.0,0.0,0.0,0.0,0.0,342870.0,2280.0,18540.0
2020-10-01,Southwark,1590.0,0.0,4320.0,0.0,50220.0,591052.0,1620.0,23940.0
2020-10-01,Sutton,9090.0,0.0,600.0,0.0,41850.0,479283.0,540.0,25920.0
2020-10-01,Tower Hamlets,540.0,3180.0,1860.0,0.0,83250.0,389878.0,600.0,19320.0
2020-10-01,Waltham Forest,540.0,1740.0,3120.0,0.0,37860.0,447936.0,0.0,12180.0
2020-10-01,Wandsworth,600.0,0.0,3180.0,0.0,31680.0,403530.0,2280.0,23430.0
2020-10-01,Westminster,3540.0,0.0,3120.0,0.0,540.0,465499.0,0.0,27870.0
2020-11-01,Barking And Dagenham,1200.0,0.0,450.0,0.0,64470.0,396432.0,0.0,7710.0
2020-11-01,Barnet,16080.0,0.0,3480.0,0.0,30450.0,534959.0,540.0,22950.0
2020-11-01,Bexley,2820.0,0.0,60.0,0.0,37110.0,349728.0,0.0,3870.0
2020-11-01,Brent,8400.0,0.0,2010.0,0.0,23640.0,593477.0,0.0,18030.0
2020-11-01,Bromley,13470.0,0.0,0.0,0.0,40080.0,540563.0,0.0,38940.0
2020-11-01,Camden,2700.0,0.0,3180.0,540.0,23280.0,461580.0,0.0,18180.0
2020-11-01,Croydon,29280.0,0.0,5460.0,0.0,33660.0,751169.0,1620.0,21345.0
2020-11-01,Ealing,2790.0,0.0,6480.0,0.0,18240.0,648581.0,0.0,22155.0
2020-11-01,Enfield,19080.0,2460.0,3420.0,0.0,6480.0,634039.0,8520.0,17040.0
2020-11-01,Greenwich,1080.0,540.0,960.0,0.0,47460.0,350776.0,0.0,20400.0
2020-11-01,Hackney,4290.0,0.0,1560.0,0.0,117753.0,458081.0,12420.0,17580.0
2020-11-01,Hammersmith And Fulham,2190.0,0.0,2160.0,0.0,77460.0,386289.0,0.0,21060.0
2020-11-01,Haringey,13260.0,0.0,2220.0,0.0,8580.0,532454.0,2100.0,13140.0
2020-11-01,Harrow,13020.0,0.0,2160.0,0.0,24360.0,517268.0,0.0,23040.0
2020-11-01,Havering,2160.0,4080.0,2580.0,0.0,85590.0,365640.0,0.0,5640.0
2020-11-01,Hillingdon,6120.0,0.0,2760.0,0.0,188340.0,314651.0,0.0,6000.0
